Filename,Rating
AF223.jpg,2.35
AM1126.jpg,2.4
AF1214.jpg,3.116667
AF445.jpg,2.166667
AM274.jpg,4.0
AF1014.jpg,4.316667
AF1900.jpg,3.033333
AM649.jpg,3.616667
AF1199.jpg,4.116667
AM1814.jpg,2.433333
CF102.jpg,3.3
AF19.jpg,3.033333
CM537.jpg,2.883333
AM703.jpg,2.716667
AF37.jpg,2.166667
AM1538.jpg,2.816667
AF1853.jpg,1.883333
CF9.jpg,3.533333
AM1171.jpg,2.466667
AM635.jpg,2.7
AF1055.jpg,3.45
AM1657.jpg,4.1
CM157.jpg,3.8
AF1590.jpg,1.066667
AF1767.jpg,3.95
AF464.jpg,3.316667
CF406.jpg,2.45
CF374.jpg,3.8
AF339.jpg,2.2
AM867.jpg,3.516667
CF577.jpg,4.366667
AM132.jpg,2.65
AM35.jpg,3.15
AF871.jpg,2.8
AF891.jpg,2.283333
CM45.jpg,2.65
AF1886.jpg,2.8
CM128.jpg,2.283333
AM91.jpg,2.983333
CF106.jpg,2.9
AF766.jpg,2.466667
CF743.jpg,2.916667
AM843.jpg,2.466667
AF1473.jpg,2.816667
AM1217.jpg,2.9
AF1194.jpg,4.233333
AM1769.jpg,3.833333
CF60.jpg,2.783333
AM1766.jpg,3.666667
AF575.jpg,2.916667
AF1937.jpg,3.2
CM388.jpg,2.65
AF1967.jpg,1.883333
AM1334.jpg,2.1
AM469.jpg,2.833333
CF45.jpg,2.6
AM1583.jpg,1.35
AM1565.jpg,4.0
AM796.jpg,2.466667
AF706.jpg,1.916667
CM401.jpg,2.783333
AF1212.jpg,3.883333
CF288.jpg,3.083333
CM353.jpg,3.15
AF286.jpg,2.816667
CF432.jpg,2.166667
AF569.jpg,3.716667
AM625.jpg,3.05
AM1003.jpg,2.466667
CM315.jpg,2.733333
CM582.jpg,2.433333
CM655.jpg,4.166667
CF518.jpg,2.416667
AF145.jpg,2.9
CF489.jpg,2.666667
AF1941.jpg,3.133333
AF407.jpg,3.266667
AF1078.jpg,3.483333
AM134.jpg,3.983333
AM1973.jpg,3.633333
CF254.jpg,2.966667
CM43.jpg,2.516667
CF97.jpg,2.666667
CM389.jpg,2.466667
AM751.jpg,2.533333
AF492.jpg,4.166667
AM175.jpg,2.683333
AM848.jpg,2.516667
AF1608.jpg,3.3
AF1145.jpg,2.016667
AF1359.jpg,3.916667
CM484.jpg,2.633333
CM377.jpg,2.6
AF1051.jpg,2.7
AM1834.jpg,3.516667
AM1614.jpg,4.116667
AF1669.jpg,4.0
AM230.jpg,2.25
CM371.jpg,2.266667
AF1628.jpg,4.1
CM356.jpg,2.433333
AM1553.jpg,2.85
CF598.jpg,4.233333
AF179.jpg,2.033333
AF1319.jpg,4.15
AM288.jpg,2.216667
AF1232.jpg,3.183333
CF523.jpg,2.35
CF266.jpg,2.866667
AM1133.jpg,2.716667
CM31.jpg,2.933333
AF1260.jpg,3.716667
AF1543.jpg,3.9
AF866.jpg,2.383333
AM1282.jpg,2.05
AF100.jpg,2.9
AM1129.jpg,2.233333
AF336.jpg,2.65
AF813.jpg,3.133333
AM1390.jpg,2.316667
AF605.jpg,2.666667
AM198.jpg,3.133333
AF1704.jpg,2.166667
CM111.jpg,3.0
AM28.jpg,4.233333
AM269.jpg,4.016667
AF1074.jpg,3.116667
AF1986.jpg,1.016667
CM566.jpg,2.616667
AM73.jpg,1.9
AM1290.jpg,2.466667
AF1262.jpg,3.8
AF43.jpg,2.166667
AF1186.jpg,2.2
AF1706.jpg,3.5
AM557.jpg,2.716667
CF393.jpg,2.9
CM505.jpg,2.083333
AM1698.jpg,4.4
AM422.jpg,2.5
AF1426.jpg,3.5
AF518.jpg,2.15
AF677.jpg,2.283333
CM698.jpg,3.0
AF925.jpg,2.35
AF1810.jpg,2.583333
AF1453.jpg,1.15
CM348.jpg,2.583333
AM1528.jpg,2.0
AF1722.jpg,3.4
AF272.jpg,3.366667
AF637.jpg,2.7
CM125.jpg,2.366667
AF1340.jpg,3.9
AF940.jpg,3.3
AM740.jpg,2.7
AM1117.jpg,2.9
AF1341.jpg,2.233333
AM364.jpg,2.466667
AM547.jpg,2.333333
CM670.jpg,4.05
CF533.jpg,2.516667
AM349.jpg,2.716667
AF1885.jpg,2.716667
AM763.jpg,2.583333
AF8.jpg,2.75
AF945.jpg,3.2
AF264.jpg,2.583333
CM482.jpg,3.066667
AM811.jpg,3.066667
CF185.jpg,2.766667
CF164.jpg,2.516667
AM819.jpg,2.866667
AM569.jpg,2.9
CF269.jpg,4.016667
AF1282.jpg,3.466667
AM1900.jpg,3.383333
AM693.jpg,2.866667
AM553.jpg,2.75
CM423.jpg,2.8
CF628.jpg,4.316667
AF1724.jpg,3.716667
CF218.jpg,2.95
AF1295.jpg,4.083333
AM1054.jpg,1.833333
AF305.jpg,1.833333
CF414.jpg,2.333333
AM1047.jpg,4.45
AM128.jpg,3.366667
CM507.jpg,3.183333
AM1920.jpg,2.583333
AM1010.jpg,2.25
CF651.jpg,3.933333
AF1329.jpg,3.416667
CF143.jpg,3.7
CF447.jpg,3.0
AF1077.jpg,3.116667
AM1719.jpg,3.55
AM1119.jpg,2.633333
AF1116.jpg,4.016667
AF1860.jpg,3.216667
CF19.jpg,3.933333
AM1753.jpg,3.45
AM1481.jpg,2.266667
CM114.jpg,2.683333
AM1017.jpg,2.283333
AM315.jpg,3.0
AM901.jpg,2.533333
AF247.jpg,2.866667
AF964.jpg,3.783333
AM1324.jpg,2.6
AM67.jpg,3.45
AM1549.jpg,2.266667
AF1807.jpg,2.716667
AM1566.jpg,4.2
CM567.jpg,2.866667
AF13.jpg,3.35
AF160.jpg,1.983333
CF686.jpg,4.116667
AM784.jpg,2.15
CF617.jpg,3.466667
CF287.jpg,2.833333
AM730.jpg,2.933333
AF329.jpg,3.133333
AF1233.jpg,2.766667
AM1467.jpg,2.966667
AM724.jpg,1.983333
AM426.jpg,2.616667
CM451.jpg,2.5
AM1178.jpg,2.133333
AM1735.jpg,3.416667
AM494.jpg,2.516667
CF711.jpg,3.666667
CM485.jpg,3.783333
AF151.jpg,2.266667
AM1339.jpg,2.266667
AM1430.jpg,2.45
AF1948.jpg,2.766667
AM75.jpg,3.866667
AM120.jpg,4.433333
CF56.jpg,2.383333
CF516.jpg,3.416667
AM806.jpg,2.4
CM614.jpg,2.416667
CF134.jpg,2.616667
AM528.jpg,2.9
AF278.jpg,2.866667
CM93.jpg,4.433333
AF904.jpg,2.566667
AF1067.jpg,2.583333
AF457.jpg,2.583333
AM710.jpg,2.6
CF282.jpg,3.033333
AF1323.jpg,2.916667
AM1699.jpg,4.533333
AM316.jpg,2.683333
AF1451.jpg,4.066667
AM686.jpg,2.816667
AM1272.jpg,2.05
AF195.jpg,2.9
CF213.jpg,2.833333
AF1231.jpg,3.983333
AM1053.jpg,2.783333
AF1298.jpg,3.8
AF553.jpg,2.95
CF305.jpg,3.9
AF1946.jpg,1.7
AF1890.jpg,1.15
AM955.jpg,2.666667
AM1788.jpg,2.066667
CM679.jpg,3.316667
CF328.jpg,2.916667
AM83.jpg,3.1
AM791.jpg,2.5
AM1899.jpg,2.666667
AF548.jpg,3.616667
AF1638.jpg,3.833333
AM1099.jpg,2.816667
AM926.jpg,2.35
CM415.jpg,2.883333
AF1880.jpg,2.466667
AM1950.jpg,3.216667
AF847.jpg,2.75
AF1611.jpg,3.333333
AM1785.jpg,3.0
AF1075.jpg,3.9
CM215.jpg,2.7
AF600.jpg,3.35
AM1682.jpg,3.916667
CM47.jpg,2.75
AM1832.jpg,3.566667
CM302.jpg,2.55
AF285.jpg,2.916667
AM1181.jpg,2.483333
AM1937.jpg,3.683333
AF1267.jpg,3.433333
CF733.jpg,3.0
CM283.jpg,2.95
CF655.jpg,3.816667
AM342.jpg,2.75
CF379.jpg,3.5
AF799.jpg,3.116667
AF1079.jpg,2.966667
AF705.jpg,2.433333
AF1285.jpg,3.966667
AM1610.jpg,3.3
AM185.jpg,2.4
AF1949.jpg,4.016667
AF92.jpg,2.533333
AF1818.jpg,3.25
CM622.jpg,2.666667
CF700.jpg,3.716667
CM521.jpg,3.6
AF1181.jpg,2.5
AM681.jpg,2.733333
CF422.jpg,2.516667
CF482.jpg,2.783333
AF1392.jpg,4.033333
AF962.jpg,3.983333
AM17.jpg,3.266667
AF1153.jpg,3.266667
AM1866.jpg,3.216667
AF350.jpg,2.266667
AF1972.jpg,4.083333
AF1896.jpg,3.15
CM120.jpg,3.333333
CF299.jpg,3.766667
AM465.jpg,1.716667
CM613.jpg,1.583333
AM1220.jpg,2.25
AF1761.jpg,3.883333
CM245.jpg,2.783333
CM676.jpg,4.016667
AM1563.jpg,3.0
AF103.jpg,2.6
AM1159.jpg,2.7
AM309.jpg,2.65
AF181.jpg,2.9
AM1363.jpg,1.666667
AM1691.jpg,4.05
AM1823.jpg,2.733333
AF1273.jpg,1.283333
AF1927.jpg,4.2
AF1261.jpg,3.833333
AM251.jpg,2.883333
AM224.jpg,2.683333
CF145.jpg,2.05
CF18.jpg,4.383333
AF1646.jpg,4.383333
AM279.jpg,2.35
CM250.jpg,3.15
AF1240.jpg,2.716667
AF83.jpg,2.683333
AM1761.jpg,3.85
AF957.jpg,3.016667
AF199.jpg,2.683333
AF220.jpg,2.65
AF1405.jpg,4.116667
CF67.jpg,2.716667
CM603.jpg,2.966667
AM1172.jpg,2.266667
CM624.jpg,2.433333
AM156.jpg,4.0
AM62.jpg,3.533333
AF482.jpg,2.733333
CF5.jpg,3.883333
AF308.jpg,2.483333
AF1466.jpg,3.7
CM528.jpg,3.533333
AM286.jpg,1.916667
CM666.jpg,4.166667
CM438.jpg,2.566667
CF348.jpg,1.75
AF1156.jpg,4.183333
AM1885.jpg,4.216667
AF1840.jpg,2.466667
AF253.jpg,2.7
AM1182.jpg,2.183333
AF1518.jpg,3.433333
CF739.jpg,3.683333
AF1210.jpg,2.616667
AM861.jpg,2.6
CM123.jpg,3.25
AM1064.jpg,4.133333
CM429.jpg,2.733333
CF400.jpg,3.1
AM1194.jpg,2.733333
AF614.jpg,3.033333
CF196.jpg,2.616667
AF204.jpg,2.666667
AM1852.jpg,4.033333
AM1779.jpg,3.716667
AF391.jpg,1.35
AM1615.jpg,3.05
CM417.jpg,2.5
AM1338.jpg,2.433333
AM1977.jpg,4.083333
CM581.jpg,2.65
AM1587.jpg,4.5
AM178.jpg,2.466667
CF177.jpg,2.883333
AF1848.jpg,3.466667
AM417.jpg,2.966667
AF213.jpg,3.866667
AM642.jpg,2.916667
CF302.jpg,2.7
AM376.jpg,3.283333
AM1323.jpg,2.95
AM358.jpg,2.5
AM4.jpg,3.316667
AM1737.jpg,3.9
AM1000.jpg,2.766667
AM146.jpg,2.966667
CF133.jpg,2.933333
AM967.jpg,3.133333
AM662.jpg,2.6
CF239.jpg,2.816667
AM865.jpg,2.716667
AF1907.jpg,2.966667
AF768.jpg,3.016667
AM1204.jpg,2.533333
AF1313.jpg,2.516667
AF56.jpg,3.316667
AF1832.jpg,4.083333
CM473.jpg,2.75
CF475.jpg,3.416667
AF1367.jpg,3.083333
AM1808.jpg,3.95
AM1999.jpg,3.416667
AM718.jpg,2.516667
CF158.jpg,2.4
AM1485.jpg,2.466667
AF1084.jpg,1.833333
AM1822.jpg,3.933333
AM1255.jpg,2.35
CM436.jpg,3.35
AM938.jpg,2.9
CF568.jpg,4.366667
AM266.jpg,2.883333
AM874.jpg,2.3
AF158.jpg,2.516667
AM472.jpg,2.85
AF39.jpg,1.85
AF995.jpg,3.016667
CF29.jpg,2.616667
AM755.jpg,2.583333
AF1938.jpg,2.216667
AF1905.jpg,3.566667
AM470.jpg,2.583333
AF1330.jpg,4.016667
AM326.jpg,2.216667
CF339.jpg,3.2
AM525.jpg,2.716667
CF189.jpg,3.116667
AM1686.jpg,3.583333
AM170.jpg,2.483333
AF31.jpg,3.183333
AF471.jpg,3.25
AM1118.jpg,2.316667
CM113.jpg,2.766667
AM615.jpg,2.466667
AM527.jpg,2.65
AF7.jpg,2.566667
CM675.jpg,3.733333
AF1047.jpg,3.65
CM480.jpg,2.883333
AM510.jpg,2.7
CF507.jpg,2.75
AM516.jpg,3.1
AF35.jpg,2.766667
AM1293.jpg,2.566667
AF326.jpg,2.833333
AM1141.jpg,3.283333
AM1109.jpg,2.15
AM1915.jpg,2.983333
AM402.jpg,2.6
AF611.jpg,2.766667
AM1507.jpg,2.533333
CM178.jpg,2.45
AM1065.jpg,2.133333
CM431.jpg,2.65
AF664.jpg,2.4
CF96.jpg,2.6
AM320.jpg,4.316667
CF436.jpg,3.166667
AF628.jpg,2.633333
AF252.jpg,2.783333
CM381.jpg,2.983333
AM1103.jpg,3.116667
AF214.jpg,2.683333
CF225.jpg,2.916667
AM1642.jpg,4.033333
AM773.jpg,2.45
CF224.jpg,2.866667
AM202.jpg,2.466667
AF390.jpg,2.683333
CF95.jpg,2.066667
AM204.jpg,2.1
AM436.jpg,3.166667
AF1918.jpg,2.983333
AM333.jpg,2.6
AM412.jpg,2.7
AM1238.jpg,2.8
AM1380.jpg,2.833333
AM1978.jpg,3.3
CM300.jpg,2.6
AM1089.jpg,1.966667
AM160.jpg,4.183333
AF1410.jpg,3.216667
AM950.jpg,2.55
AM549.jpg,1.933333
AF738.jpg,4.483333
AM441.jpg,2.066667
AF167.jpg,2.616667
AM544.jpg,3.066667
AF1.jpg,2.333333
AF298.jpg,2.383333
AM398.jpg,2.75
AM542.jpg,1.933333
AF681.jpg,2.733333
AM519.jpg,2.216667
CM269.jpg,2.5
CM291.jpg,2.316667
AM1134.jpg,2.8
CM638.jpg,4.333333
CM140.jpg,2.866667
AF101.jpg,2.35
AF913.jpg,2.8
AF1550.jpg,3.383333
CF283.jpg,2.816667
AF490.jpg,2.3
AF1228.jpg,3.333333
AF1508.jpg,3.916667
CM319.jpg,2.85
CF147.jpg,2.35
CF716.jpg,3.416667
AM863.jpg,3.533333
AF380.jpg,2.9
AF1490.jpg,3.65
AM328.jpg,2.716667
CF39.jpg,2.516667
CM26.jpg,2.283333
AF114.jpg,2.516667
AM1956.jpg,3.933333
AM580.jpg,2.2
AF479.jpg,2.55
CF166.jpg,2.433333
CM475.jpg,2.633333
AM1475.jpg,2.833333
AM571.jpg,2.433333
AF1520.jpg,3.233333
AF702.jpg,3.316667
AM260.jpg,2.75
AM973.jpg,2.85
AF1307.jpg,2.833333
AM919.jpg,2.583333
CM237.jpg,2.816667
AM1075.jpg,2.633333
AF1332.jpg,2.316667
AF1983.jpg,3.883333
AM1008.jpg,2.483333
CM338.jpg,2.35
AM1536.jpg,2.616667
CM488.jpg,2.783333
CF246.jpg,3.3
AM1139.jpg,2.35
AM646.jpg,2.166667
AM667.jpg,2.966667
CF412.jpg,2.183333
AF65.jpg,2.916667
AM535.jpg,2.2
CF100.jpg,2.133333
AF581.jpg,2.866667
AM1108.jpg,3.033333
AM1702.jpg,3.5
CF425.jpg,2.666667
AM1012.jpg,2.066667
AF1510.jpg,3.666667
CM697.jpg,4.016667
AM984.jpg,3.283333
CF591.jpg,4.216667
AF118.jpg,2.8
AF1857.jpg,4.233333
AF494.jpg,2.3
AF318.jpg,2.016667
AM837.jpg,2.8
AM332.jpg,2.666667
AF849.jpg,2.666667
AF769.jpg,2.583333
AF546.jpg,1.883333
AM974.jpg,2.483333
AF1571.jpg,3.7
AF970.jpg,2.533333
AM599.jpg,2.0
CF66.jpg,2.766667
AM774.jpg,2.766667
AM461.jpg,2.316667
AM94.jpg,3.3
CM701.jpg,4.016667
AM225.jpg,2.1
AF1102.jpg,3.833333
AM1964.jpg,4.4
AF765.jpg,2.633333
AM149.jpg,2.683333
CM541.jpg,2.566667
AF852.jpg,2.8
AM1036.jpg,1.983333
CF194.jpg,2.75
CM305.jpg,2.983333
CF335.jpg,3.333333
CM509.jpg,2.7
AF844.jpg,2.766667
AM1424.jpg,2.783333
AM1411.jpg,2.7
AF1006.jpg,3.45
AM355.jpg,2.65
CM81.jpg,2.733333
AM258.jpg,2.25
CM173.jpg,3.316667
CM214.jpg,2.85
CM553.jpg,2.7
AF293.jpg,2.566667
AF1509.jpg,1.7
CF343.jpg,2.933333
AF1206.jpg,3.283333
AM1942.jpg,3.366667
AF1730.jpg,4.066667
AF1641.jpg,1.166667
AM1782.jpg,3.0
CM252.jpg,3.083333
AM1570.jpg,4.133333
CM455.jpg,2.75
AM221.jpg,2.366667
CM246.jpg,3.183333
AM653.jpg,2.766667
AF1354.jpg,3.283333
AM1690.jpg,4.433333
CF575.jpg,3.666667
AF703.jpg,2.483333
AM849.jpg,2.416667
CF428.jpg,2.566667
AF1135.jpg,3.4
AM976.jpg,1.916667
AF1532.jpg,3.55
CM409.jpg,2.55
AM1709.jpg,2.616667
AF3.jpg,3.183333
AM1617.jpg,3.7
AM1894.jpg,4.433333
CM297.jpg,2.7
AF507.jpg,2.566667
AF837.jpg,2.316667
AF1770.jpg,4.116667
AF1615.jpg,3.366667
CM30.jpg,4.166667
AF1540.jpg,1.383333
AF1058.jpg,3.783333
AF263.jpg,3.2
AM193.jpg,4.383333
AM1636.jpg,4.3
AM1184.jpg,3.033333
AF1836.jpg,3.183333
CF735.jpg,4.216667
AM809.jpg,2.316667
AF792.jpg,2.9
AF1854.jpg,3.216667
AF517.jpg,2.283333
CM265.jpg,2.583333
AF1902.jpg,3.683333
AM191.jpg,1.816667
AM1440.jpg,2.366667
AM1164.jpg,2.716667
AM1085.jpg,2.783333
AF1588.jpg,3.933333
AF1776.jpg,3.233333
CF600.jpg,4.2
AM176.jpg,2.3
AF649.jpg,2.2
AF17.jpg,2.933333
AF1220.jpg,2.833333
AF802.jpg,2.783333
CF499.jpg,2.366667
AF1659.jpg,3.566667
AF1583.jpg,3.8
AM1186.jpg,2.383333
AM606.jpg,2.583333
AF1360.jpg,3.883333
AF1343.jpg,3.616667
CF142.jpg,2.366667
AM1966.jpg,3.783333
CM640.jpg,2.916667
AF663.jpg,2.95
CM536.jpg,2.233333
AF1771.jpg,1.666667
AM532.jpg,2.8
AM272.jpg,2.483333
CM68.jpg,3.183333
CF173.jpg,2.633333
AM1381.jpg,2.666667
AF1171.jpg,4.283333
CF212.jpg,2.4
AF1034.jpg,3.05
AM629.jpg,2.9
AM1841.jpg,2.4
AF749.jpg,2.566667
AM1466.jpg,4.016667
CF483.jpg,3.966667
AM775.jpg,2.616667
AF1766.jpg,4.066667
AM410.jpg,2.466667
CF623.jpg,4.266667
AM1474.jpg,2.35
CF41.jpg,2.183333
AF310.jpg,2.483333
AM1668.jpg,3.033333
CF537.jpg,3.433333
CM549.jpg,2.833333
AF1413.jpg,3.366667
AM873.jpg,2.35
AM1419.jpg,1.816667
AF643.jpg,2.2
CM647.jpg,4.466667
AM446.jpg,2.85
CM735.jpg,4.2
AF639.jpg,4.183333
AM704.jpg,2.483333
AF1164.jpg,2.916667
AM721.jpg,2.833333
AM1124.jpg,2.116667
AM1797.jpg,3.333333
AM1637.jpg,3.233333
CF481.jpg,2.416667
AF1815.jpg,3.05
AM1734.jpg,3.783333
AM1624.jpg,4.666667
AM213.jpg,2.766667
AF917.jpg,1.433333
AM1495.jpg,2.7
CF53.jpg,2.116667
AM1763.jpg,3.75
AM742.jpg,2.683333
CF15.jpg,3.933333
CF331.jpg,2.15
CF508.jpg,2.666667
CF395.jpg,2.883333
AF1565.jpg,3.3
AF165.jpg,2.6
AM1353.jpg,2.4
AF1988.jpg,1.966667
CF17.jpg,3.95
AM1450.jpg,2.666667
AF817.jpg,2.666667
AM70.jpg,1.85
AF508.jpg,2.216667
AM1402.jpg,3.15
CF721.jpg,3.933333
AM1270.jpg,2.35
AM803.jpg,2.766667
AF1452.jpg,3.016667
AM572.jpg,2.85
AF1716.jpg,3.45
AM1945.jpg,3.3
CM720.jpg,4.283333
AF1675.jpg,4.5
AF10.jpg,3.433333
AF620.jpg,2.5
AM1013.jpg,2.766667
AF728.jpg,1.616667
CF590.jpg,3.833333
AM1881.jpg,3.683333
CM548.jpg,2.55
AF920.jpg,2.6
AM1435.jpg,2.683333
CF638.jpg,3.75
AF128.jpg,2.866667
AF991.jpg,2.783333
CF698.jpg,3.85
AM158.jpg,2.583333
CF512.jpg,2.766667
AM253.jpg,3.25
CM171.jpg,2.35
CF220.jpg,3.116667
AM1407.jpg,2.483333
AM1873.jpg,2.9
CF380.jpg,2.7
AM1229.jpg,2.566667
AM1720.jpg,4.0
AF1799.jpg,3.85
AM109.jpg,3.333333
CF724.jpg,3.416667
AF924.jpg,3.116667
AM84.jpg,3.566667
CF12.jpg,4.083333
AM388.jpg,2.666667
AM1221.jpg,2.85
CF154.jpg,2.283333
AM1493.jpg,2.6
AM877.jpg,2.466667
AM1760.jpg,4.183333
CM80.jpg,2.4
AM699.jpg,3.033333
AF458.jpg,2.55
AF1942.jpg,2.466667
